Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2020;3;20203110100;110100;GOVERNADOR JORGE TEIXEIRA;0;0;0;0;13;2;1;5;7;0;0;0;0;0;0;2;8;2;0;8;0;1;0;3;2;0;0;0;0;0
2020;3;20203110110;110110;ITAPUA DO OESTE;0;0;0;0;46;3;4;16;9;1;0;0;0;0;1;3;10;0;0;9;0;0;0;8;0;0;0;0;0;0
2020;3;20203110120;110120;MINISTRO ANDREAZZA;0;0;0;2;31;10;4;4;3;0;0;2;0;0;0;1;3;1;0;6;0;0;0;4;1;0;0;0;0;0
2020;3;20203110130;110130;MIRANTE DA SERRA;2;0;0;1;69;3;4;2;7;1;0;0;0;0;1;6;4;0;0;10;0;0;0;3;0;0;0;0;0;0
2020;3;20203110140;110140;MONTE NEGRO;0;0;0;1;106;4;15;24;16;0;0;4;0;0;2;8;8;1;1;5;3;1;0;4;7;0;0;0;0;0
2020;3;20203110143;110143;NOVA UNIAO;0;0;0;0;18;4;0;1;4;0;0;0;0;0;2;4;3;0;0;7;0;0;0;4;2;0;0;0;0;0
2020;3;20203110145;110145;PARECIS;0;0;0;44;3;0;0;3;1;0;0;1;0;1;1;0;2;0;0;8;1;0;0;1;0;0;0;0;0;0
2020;3;20203110146;110146;PIMENTEIRAS DO OESTE;0;0;0;2;20;1;0;0;1;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020;3;20203110147;110147;PRIMAVERA DE RONDONIA;0;0;0;0;12;0;2;3;2;0;0;1;1;0;0;2;0;1;0;6;0;0;0;2;2;0;0;0;0;0
2020;3;20203110148;110148;SAO FELIPE D'OESTE;0;0;0;0;5;0;2;0;1;0;0;0;0;0;0;4;1;0;0;4;0;0;0;0;0;0;0;0;0;0
2020;3;20203110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;3;98;6;4;11;8;0;0;1;1;0;0;6;10;2;0;45;1;1;0;7;4;0;0;0;0;1
2020;3;20203110150;110150;SERINGUEIRAS;0;0;0;18;52;1;7;8;14;0;0;0;0;1;2;0;7;7;0;30;1;0;0;5;1;0;0;0;0;0
2020;3;20203110155;110155;TEIXEIROPOLIS;0;0;0;0;20;0;3;0;2;0;0;1;0;0;1;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0
2020;3;20203110160;110160;THEOBROMA;0;0;0;2;37;3;1;6;7;0;0;0;0;0;1;4;1;1;0;10;0;0;0;1;2;0;0;0;0;0
2020;3;20203110170;110170;URUPA;0;0;0;3;34;9;3;9;5;1;0;1;1;0;1;9;3;6;0;6;0;0;0;2;1;0;0;0;0;0
2020;3;20203110175;110175;VALE DO ANARI;0;0;0;1;18;1;0;3;8;1;0;0;0;0;1;2;6;0;0;7;1;0;0;2;0;0;0;0;0;0
2020;3;20203110180;110180;VALE DO PARAISO;0;0;0;1;29;1;3;0;5;0;0;1;0;1;0;3;2;5;0;7;0;0;0;1;1;0;1;0;0;0
2020;3;20203120001;120001;ACRELANDIA;1;0;0;1;48;4;1;4;24;0;0;3;1;0;0;4;6;1;0;28;1;0;0;4;2;0;0;0;0;0
2020;3;20203120005;120005;ASSIS BRASIL;0;0;0;8;54;2;0;3;32;0;0;0;0;0;0;4;5;1;0;21;0;0;0;0;0;0;0;0;0;0
2020;3;20203120010;120010;BRASILEIA;0;0;0;63;171;4;8;16;68;1;0;2;1;0;3;11;17;1;0;87;0;1;0;4;2;0;0;0;0;1
2020;3;20203120013;120013;BUJARI;1;0;0;1;17;1;1;1;12;1;0;0;0;0;0;8;2;4;0;15;0;0;0;1;0;0;0;0;0;0
2020;3;20203120017;120017;CAPIXABA;0;0;0;4;34;0;0;3;29;0;0;0;0;0;0;6;7;0;0;17;0;1;0;0;2;0;0;0;0;0
2020;3;20203120020;120020;CRUZEIRO DO SUL;1;0;0;24;484;16;10;13;172;3;0;13;2;5;6;72;121;10;1;279;10;2;1;16;2;0;0;0;0;0
2020;3;20203120025;120025;EPITACIOLANDIA;1;0;0;34;94;3;6;4;33;1;0;0;1;0;1;3;7;2;0;60;2;0;0;1;2;0;0;0;0;0
2020;3;20203120030;120030;FEIJO;1;0;0;4;47;1;1;2;7;0;1;1;1;6;2;10;22;2;0;15;1;3;0;0;2;0;0;0;0;0
2020;3;20203120032;120032;JORDAO;0;0;0;1;12;1;2;5;23;0;1;1;0;0;0;2;6;0;0;8;0;0;0;0;0;0;0;0;0;0
2020;3;20203120033;120033;MANCIO LIMA;0;0;0;3;96;1;5;1;59;0;0;0;0;2;1;20;28;1;0;44;0;0;0;3;0;0;0;0;0;0
2020;3;20203120034;120034;MANOEL URBANO;0;0;0;14;26;0;0;11;43;1;0;0;0;0;0;2;5;3;1;10;0;0;0;0;0;0;0;0;0;1
2020;3;20203120035;120035;MARECHAL THAUMATURGO;0;0;0;52;48;1;0;3;37;1;0;4;0;1;0;10;11;1;0;33;0;1;0;0;0;0;0;0;2;1
2020;3;20203120038;120038;PLACIDO DE CASTRO;2;0;0;18;43;0;4;6;30;0;0;1;0;0;0;4;10;3;0;35;0;0;0;3;0;0;0;0;0;0
2020;3;20203120039;120039;PORTO WALTER;0;0;0;0;27;1;0;0;15;0;0;0;0;0;0;2;3;0;0;23;0;0;0;0;0;0;0;0;0;0
2020;3;20203120040;120040;RIO BRANCO;18;0;0;79;1405;120;90;150;830;12;9;41;19;1;44;352;323;216;20;1013;8;5;1;46;47;1;0;0;5;13
2020;3;20203120042;120042;RODRIGUES ALVES;0;0;0;9;65;6;0;2;51;1;0;0;1;0;0;8;17;3;0;39;0;0;0;2;1;0;0;0;0;0
2020;3;20203120043;120043;SANTA ROSA DO PURUS;0;0;0;4;10;0;1;6;6;0;0;0;0;0;0;2;3;0;0;6;0;0;0;0;0;0;0;0;0;0
2020;3;20203120045;120045;SENADOR GUIOMARD;0;0;0;6;74;1;3;3;42;0;0;0;2;0;3;8;9;8;0;44;0;0;0;2;2;0;0;0;0;0
2020;3;20203120050;120050;SENA MADUREIRA;0;0;0;44;242;7;8;38;98;0;1;2;2;0;0;11;18;6;0;83;1;1;0;5;4;0;0;0;0;1
2020;3;20203120060;120060;TARAUACA;0;0;0;88;119;3;6;5;174;0;1;0;2;1;3;19;22;3;0;134;2;0;0;1;1;0;0;0;0;1
2020;3;20203120070;120070;XAPURI;0;0;0;16;108;1;3;19;46;1;0;2;1;0;4;5;5;3;0;38;0;1;0;1;0;0;0;0;0;0
2020;3;20203120080;120080;PORTO ACRE;1;0;0;1;30;1;1;7;29;0;0;1;0;0;1;8;12;1;0;32;0;0;0;1;0;0;0;0;0;1
2020;3;20203130002;130002;ALVARAES;0;0;0;1;104;0;7;18;59;2;0;0;0;0;0;22;3;6;1;44;2;0;0;2;0;0;0;0;0;0
2020;3;20203130006;130006;AMATURA;0;0;0;0;37;0;2;10;23;0;0;1;0;0;0;18;0;10;0;12;0;0;0;0;0;0;0;0;0;0
2020;3;20203130008;130008;ANAMA;0;0;0;0;13;0;0;0;3;0;0;0;1;0;0;4;1;0;0;4;0;0;0;2;0;0;0;0;0;0
2020;3;20203130010;130010;ANORI;0;0;0;1;101;0;2;3;37;0;1;0;0;0;2;16;4;2;0;27;1;1;0;0;1;0;0;0;0;0
2020;3;20203130014;130014;APUI;0;0;0;1;99;0;1;15;25;4;0;1;2;0;0;6;16;3;0;35;0;6;0;1;0;0;0;0;0;0
2020;3;20203130020;130020;ATALAIA DO NORTE;0;0;0;0;46;2;4;1;23;1;0;0;0;0;0;8;1;1;0;9;0;0;0;0;0;0;0;0;0;0
2020;3;20203130030;130030;AUTAZES;0;0;0;2;97;0;8;5;104;1;0;2;1;0;1;25;16;1;1;51;0;7;0;3;0;0;0;0;0;0
2020;3;20203130040;130040;BARCELOS;0;0;0;1;69;0;1;5;14;0;0;0;0;0;0;2;4;0;0;4;2;0;0;1;0;0;0;0;0;0
2020;3;20203130050;130050;BARREIRINHA;0;0;0;1;129;2;7;17;92;0;0;0;1;0;1;23;16;4;0;75;2;0;0;1;0;0;0;0;0;0
2020;3;20203130060;130060;BENJAMIN CONSTANT;0;0;0;0;107;2;3;14;83;0;0;0;0;0;0;79;0;11;0;53;0;0;0;0;0;0;0;0;0;0
2020;3;20203130063;130063;BERURI;1;0;0;3;91;2;4;8;88;2;0;0;2;0;1;3;3;2;0;19;0;0;0;4;0;0;0;0;0;0
2020;3;20203130068;130068;BOA VISTA DO RAMOS;0;0;0;1;136;1;8;14;53;0;0;1;0;0;0;15;6;0;0;30;0;0;0;0;0;0;0;0;0;0
2020;3;20203130070;130070;BOCA DO ACRE;0;0;0;7;192;6;2;15;113;0;1;1;0;0;2;23;16;10;3;90;2;0;0;2;0;0;0;0;0;0
2020;3;20203130080;130080;BORBA;0;0;0;10;350;2;10;42;120;0;0;1;1;0;0;26;2;11;0;51;0;3;0;4;1;0;0;0;0;0
2020;3;20203130083;130083;CAAPIRANGA;0;0;0;0;137;3;1;21;15;11;0;0;0;0;0;8;2;7;3;33;0;1;0;1;0;0;0;0;0;0
2020;3;20203130090;130090;CANUTAMA;0;0;0;0;58;0;1;4;26;0;0;0;0;0;1;3;1;5;0;23;1;0;0;1;0;0;0;0;0;0
2020;3;20203130100;130100;CARAUARI;1;0;0;0;107;0;2;13;77;0;0;0;0;0;0;13;12;8;0;75;3;2;0;2;0;0;0;0;0;0
2020;3;20203130110;130110;CAREIRO;0;0;0;0;120;0;3;6;42;0;0;3;0;1;2;10;9;11;1;72;0;0;0;3;2;0;0;0;0;0
2020;3;20203130115;130115;CAREIRO DA VARZEA;0;0;0;2;32;2;1;2;9;0;0;0;1;0;0;4;5;4;0;7;1;3;0;3;0;0;1;0;0;0
2020;3;20203130120;130120;COARI;0;0;0;2;409;7;26;22;304;1;1;1;2;0;4;50;46;25;1;162;9;0;0;6;2;0;0;0;0;0
2020;3;20203130130;130130;CODAJAS;0;0;0;0;129;9;0;5;66;0;0;0;2;0;1;4;4;1;0;45;1;1;0;1;0;0;0;0;0;0
2020;3;20203130140;130140;EIRUNEPE;0;0;0;0;45;0;2;9;33;0;0;0;0;0;0;3;2;2;0;11;0;1;0;0;1;0;0;0;0;0
2020;3;20203130150;130150;ENVIRA;0;0;0;1;86;1;1;8;48;0;0;0;1;0;1;3;2;0;0;52;0;0;0;1;1;0;0;0;0;0
2020;3;20203130160;130160;FONTE BOA;0;0;0;1;163;1;9;6;116;4;0;2;0;0;0;34;6;7;0;40;0;4;0;0;1;0;0;0;0;0
2020;3;20203130165;130165;GUAJARA;0;0;0;3;139;0;0;3;33;1;0;0;0;2;0;8;14;2;0;38;1;2;0;0;1;0;0;0;0;0
2020;3;20203130170;130170;HUMAITA;0;0;0;2;333;5;9;50;129;0;0;1;1;0;1;27;44;13;0;138;2;2;0;12;3;0;0;0;0;0
2020;3;20203130180;130180;IPIXUNA;0;0;0;0;65;0;0;1;15;3;0;0;0;0;0;2;6;1;0;8;0;0;0;2;1;0;0;0;0;0
2020;3;20203130185;130185;IRANDUBA;0;0;0;5;159;3;2;9;67;0;0;4;1;0;4;23;14;3;0;30;7;3;0;12;3;0;0;0;0;0
2020;3;20203130190;130190;ITACOATIARA;0;0;0;24;480;4;11;18;304;2;1;2;3;0;5;70;48;18;2;200;6;4;0;9;2;0;0;0;0;0
2020;3;20203130195;130195;ITAMARATI;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;20203130200;130200;ITAPIRANGA;0;0;0;0;21;2;1;1;19;1;0;0;0;0;0;1;4;4;0;14;0;0;0;1;0;0;0;0;0;0
2020;3;20203130210;130210;JAPURA;0;0;0;0;37;0;3;4;30;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2020;3;20203130220;130220;JURUA;0;0;0;0;28;0;5;4;11;0;0;0;0;0;0;4;1;1;1;25;0;0;0;1;1;0;0;0;0;0
2020;3;20203130230;130230;JUTAI;1;0;0;0;74;0;2;6;113;0;0;1;0;0;0;6;3;0;0;43;0;0;0;2;1;0;0;0;0;0
2020;3;20203130240;130240;LABREA;0;0;0;1;111;2;10;13;93;0;0;1;2;1;0;32;12;15;0;74;2;0;0;4;1;0;0;0;0;0
2020;3;20203130250;130250;MANACAPURU;0;0;0;25;600;4;15;38;204;1;0;3;4;1;5;94;45;47;0;198;2;6;0;26;4;0;0;0;0;0
2020;3;20203130255;130255;MANAQUIRI;0;0;0;2;137;1;1;2;35;0;1;0;2;0;1;9;4;0;0;10;1;0;0;6;0;1;0;0;1;0
2020;3;20203130260;130260;MANAUS;7;1;1;723;10239;420;287;480;4371;28;20;115;132;76;261;1401;883;683;53;3733;96;201;1;677;277;0;10;0;2;48
2020;3;20203130270;130270;MANICORE;0;0;0;1;221;0;5;30;97;3;0;2;0;0;0;20;11;6;0;74;0;0;0;5;2;0;0;0;0;0
2020;3;20203130280;130280;MARAA;0;0;0;3;26;0;1;4;4;0;0;0;0;0;0;1;5;0;1;7;1;0;0;0;0;0;0;0;0;0
2020;3;20203130290;130290;MAUES;0;0;0;0;254;2;10;36;194;31;0;1;2;0;0;66;15;37;1;142;3;5;0;4;3;0;0;0;0;0
2020;3;20203130300;130300;NHAMUNDA;0;0;0;0;126;0;5;8;61;1;0;0;0;0;0;5;5;1;0;34;0;2;0;1;1;0;0;0;0;0
2020;3;20203130310;130310;NOVA OLINDA DO NORTE;0;0;0;1;179;2;2;25;113;0;0;1;0;2;0;5;4;3;0;51;0;0;0;0;0;0;0;0;0;0
2020;3;20203130320;130320;NOVO AIRAO;0;0;0;3;63;1;1;6;37;5;0;0;0;1;2;11;21;16;0;30;0;4;0;5;1;0;0;0;0;0
2020;3;20203130330;130330;NOVO ARIPUANA;0;0;0;1;9;0;1;3;1;1;0;0;2;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2020;3;20203130340;130340;PARINTINS;0;0;0;14;818;4;9;29;274;1;0;2;2;1;2;63;79;9;3;249;3;1;0;5;5;0;1;0;0;0
2020;3;20203130350;130350;PAUINI;0;0;0;2;9;1;1;1;2;0;0;0;0;0;0;2;5;1;0;5;0;0;0;0;1;0;0;0;0;0
2020;3;20203130353;130353;PRESIDENTE FIGUEIREDO;1;0;0;2;181;0;7;16;46;0;0;1;3;0;1;24;8;9;1;34;2;5;0;5;4;0;0;0;0;0
2020;3;20203130356;130356;RIO PRETO DA EVA;0;0;0;5;161;7;1;6;30;0;0;3;2;0;7;11;10;4;0;14;1;3;0;5;0;0;0;0;0;0
2020;3;20203130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;52;0;5;4;44;0;0;0;0;0;0;5;1;0;0;4;0;0;0;0;0;0;0;0;0;0
2020;3;20203130370;130370;SANTO ANTONIO DO ICA;0;0;0;17;124;0;3;17;85;0;0;0;1;0;0;8;8;2;0;23;0;0;0;0;1;0;0;0;0;0
2020;3;20203130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;95;121;1;5;9;55;0;0;0;2;0;0;17;15;0;0;32;0;0;0;3;1;0;0;0;0;0
2020;3;20203130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;155;1;3;16;43;0;0;0;1;0;1;17;3;4;0;67;0;0;0;0;0;0;0;0;0;0
2020;3;20203130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;2;77;0;6;1;35;0;0;0;0;0;0;6;2;0;0;10;0;0;0;0;0;0;0;0;0;0
2020;3;20203130400;130400;SILVES;0;0;0;2;42;1;0;3;25;0;0;0;1;0;1;13;2;11;0;13;0;0;0;0;0;0;0;0;0;0
2020;3;20203130406;130406;TABATINGA;0;0;0;5;180;5;0;1;115;0;0;1;0;0;1;9;9;16;0;54;1;1;0;3;0;0;1;0;0;0
2020;3;20203130410;130410;TAPAUA;0;0;0;1;66;0;2;0;51;1;0;0;0;0;0;4;1;4;0;5;0;0;0;2;0;0;0;0;0;0
2020;3;20203130420;130420;TEFE;0;0;0;54;469;13;10;38;317;0;0;1;0;0;0;47;50;10;1;156;1;3;0;4;3;0;0;0;0;0
2020;3;20203130423;130423;TONANTINS;0;0;0;0;60;0;0;5;66;0;1;0;0;0;0;10;5;5;0;11;0;1;0;0;0;0;0;0;0;0
2020;3;20203130426;130426;UARINI;0;0;0;0;105;0;5;17;34;0;0;0;0;0;0;9;2;0;1;29;0;9;0;0;0;0;0;0;0;0
2020;3;20203130430;130430;URUCARA;0;0;0;1;120;1;4;7;46;0;0;0;1;0;0;1;2;1;0;18;0;0;0;0;0;0;0;0;0;0
2020;3;20203130440;130440;URUCURITUBA;0;0;0;0;30;0;2;2;7;0;0;0;0;0;0;3;0;1;0;12;1;0;0;1;1;0;0;0;0;0
2020;3;20203140002;140002;AMAJARI;0;0;0;7;68;2;1;8;27;1;0;0;0;0;0;6;2;1;0;14;0;0;0;2;0;0;0;0;0;0
2020;3;20203140005;140005;ALTO ALEGRE;1;0;0;14;129;0;1;9;47;0;0;0;1;0;1;4;12;3;0;16;1;0;0;2;0;0;0;0;0;0
2020;3;20203140010;140010;BOA VISTA;6;0;0;299;2924;94;72;232;1146;3;8;25;31;11;31;233;263;109;6;830;30;1;5;128;32;0;0;0;1;12
2020;3;20203140015;140015;BONFIM;0;0;0;8;88;0;1;6;50;0;0;1;1;0;1;0;4;2;0;20;1;1;0;2;1;0;0;0;0;0
2020;3;20203140017;140017;CANTA;0;0;0;12;104;0;1;6;49;0;0;0;0;0;0;4;7;2;0;19;2;0;0;9;2;0;0;0;0;4
2020;3;20203140020;140020;CARACARAI;0;0;0;10;105;8;0;6;39;0;0;0;0;1;0;4;6;4;0;43;1;0;0;5;1;0;0;0;0;0
2020;3;20203140023;140023;CAROEBE;1;0;0;34;53;0;3;6;17;0;0;0;2;0;0;1;8;1;0;19;0;0;0;2;0;0;0;0;0;0
2020;3;20203140028;140028;IRACEMA;0;0;0;6;47;0;0;0;18;0;0;0;0;0;0;4;1;2;1;9;0;0;0;2;1;0;0;0;0;0
2020;3;20203140030;140030;MUCAJAI;1;0;0;12;123;3;2;13;53;0;0;3;0;0;0;7;5;5;1;25;0;0;0;3;0;0;0;0;0;0
2020;3;20203140040;140040;NORMANDIA;0;0;0;17;80;0;1;5;66;0;0;0;1;0;0;1;6;0;0;24;0;0;3;1;1;0;0;0;0;0
2020;3;20203140045;140045;PACARAIMA;0;0;0;23;134;5;2;6;77;0;0;0;1;0;1;6;3;1;0;42;0;0;0;3;0;0;0;0;0;0
2020;3;20203140047;140047;RORAINOPOLIS;0;0;0;16;217;6;7;17;73;0;0;0;2;0;1;22;36;16;0;119;3;0;0;7;1;0;0;0;0;0
2020;3;20203140050;140050;SAO JOAO DA BALIZA;0;0;0;38;56;1;0;2;10;0;0;0;0;0;1;1;1;2;0;12;1;0;0;1;0;0;0;0;0;0
2020;3;20203140060;140060;SAO LUIZ;0;0;0;6;52;0;2;2;8;0;0;0;0;0;0;1;3;3;0;18;0;0;0;0;0;0;0;0;0;0
2020;3;20203140070;140070;UIRAMUTA;0;0;0;11;58;1;0;8;28;0;0;0;0;0;0;1;4;2;0;18;0;0;0;0;0;0;0;0;0;0
2020;3;20203150010;150010;ABAETETUBA;0;0;0;7;661;27;23;22;24;99;1;8;3;4;15;234;38;215;23;42;2;5;0;294;9;0;0;0;0;1
